NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429490.997;4588105.523;1
1A;429486.011;4588098.773;1A
1B;429478.023;4588089.118;1B
1C;429465.079;4588075.171;1C
1D;429442.093;4588049.821;1D
1E;429410.796;4588715.995;1E
1F;429402.992;4588004.671;1F
2;429425.495;4588047.221;2
2B;429450.228;4588077.833;2B
3;429495.899;4588112.291;3
4;429466.107;4588092.766;4
5;429500.107;4588119.535;5
5B;429503.363;4588126.253;5B
6;429466.107;4588092.766;6
6B;429475.825;4588103.883;6B
7;429506.315;4588134.863;7
8;429487.159;4588119.003;8
8A;429467.463;4588139.179;8A
8B;429481.187;4588110.767;8B
8I;429463.179;4588143.943;8I
9;429507.897;4588141.485;9
10;429492.626;4588128.430;10
10I;429479.283;4588143.123;10I
11;429508.578;4588152.611;11
12;429496.847;4588143.441;12
13;429508.423;4588161.056;13
14;429497.665;4588159.653;14
14B;429497.561;4588150.751;14B
16;429501.220;4588171.229;16
