NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431559.842;4590673.761;1
3;431568.587;4590663.804;3
4;431633.437;4590576.888;4
5;431575.365;4590656.477;5
6;431633.437;4590576.888;6
7;431586.894;4590643.389;7
7B;431599.765;4590629.185;7B
8;431633.437;4590576.888;8
9;431676.515;4590578.275;9
10;431661.978;4590570.019;10
11;431676.515;4590578.275;11
12;431682.555;4590568.014;12
13;431735.670;4590568.741;13
13X;431718.515;4590580.670;13X
14;431689.031;4590567.551;14
15;431735.670;4590568.741;15
16;431702.723;4590564.862;16
17;431735.670;4590568.741;17
18;431748.235;4590535.448;18
19;431735.670;4590568.741;19
20;431748.235;4590535.448;20
21X;431770.889;4590545.790;21X
22;431748.235;4590535.448;22
23;431799.747;4590526.603;23
24;431748.235;4590535.448;24
24B;431778.680;4590514.918;24B
24C;431778.680;4590514.918;24C
25;431799.747;4590526.603;25
27;431799.747;4590526.603;27
