NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432073.923;4583140.416;1
2;432095.777;4583132.571;2
3;432073.923;4583140.416;3
4;432095.777;4583132.571;4
6;432095.777;4583132.571;6
7;432084.297;4583151.068;7
8;432095.777;4583132.571;8
9;432093.644;4583160.246;9
10;432095.777;4583132.571;10
11;432101.901;4583168.324;11
12;432131.565;4583155.126;12
13;432101.901;4583168.324;13
15;432143.644;4583208.902;15
15X;432131.057;4583203.498;15X
17;432143.644;4583208.902;17
19;432143.644;4583208.902;19
21;432143.644;4583208.902;21
21X;432154.896;4583220.046;21X
22;432166.162;4583199.915;22
23;432163.834;4583229.038;23
24;432166.162;4583199.915;24
25;432182.368;4583247.144;25
26;432166.162;4583199.915;26
27;432182.368;4583247.144;27
28;432166.162;4583199.915;28
29;432182.368;4583247.144;29
30X;432184.582;4583217.839;30X
31X;432202.812;4583267.236;31X
32;432193.950;4583227.224;32
34;432193.950;4583227.224;34
35;432206.285;4583279.845;35
36;432212.687;4583245.393;36
37;432245.433;4583308.223;37
38;432212.687;4583245.393;38
39;432245.433;4583308.223;39
40;432212.687;4583245.393;40
41;432264.235;4583326.651;41
42;432212.687;4583245.393;42
43;432264.235;4583326.651;43
44;432259.485;4583291.195;44
45;432264.235;4583326.651;45
45U;432278.302;4583340.304;45U
46;432266.720;4583298.610;46
46I;432287.434;4583275.820;46I
47;432287.254;4583349.069;47
48;432266.720;4583298.610;48
48I;432287.434;4583275.820;48I
49;432292.198;4583353.873;49
50;432276.177;4583307.445;50
51;432292.198;4583353.873;51
52;432292.576;4583323.878;52
53;432292.198;4583353.873;53
54;432292.576;4583323.878;54
55;432344.760;4583405.028;55
56;432292.576;4583323.878;56
57;432344.760;4583405.028;57
58;432292.576;4583323.878;58
59;432344.760;4583405.028;59
60;432311.293;4583342.168;60
61;432344.760;4583405.028;61
62;432311.293;4583342.168;62
63;432344.760;4583405.028;63
64;432311.293;4583342.168;64
65;432369.150;4583428.796;65
66;432362.725;4583392.002;66
67;432369.150;4583428.796;67
68;432362.725;4583392.002;68
69;432369.150;4583428.796;69
70;432362.725;4583392.002;70
71X;432377.765;4583437.192;71X
72;432362.725;4583392.002;72
73;432388.092;4583447.396;73
74;432377.672;4583406.554;74
75;432388.092;4583447.396;75
76;432383.086;4583411.813;76
77;432441.838;4583499.644;77
78;432387.284;4583415.872;78
79;432441.838;4583499.644;79
80;432401.485;4583429.685;80
81;432441.838;4583499.644;81
82;432401.485;4583429.685;82
83;432460.692;4583517.919;83
84;432401.485;4583429.685;84
85;432460.692;4583517.919;85
86;432413.248;4583438.672;86
87;432460.692;4583517.919;87
88;432452.100;4583478.690;88
89;432460.692;4583517.919;89
90;432452.100;4583478.690;90
91;432481.608;4583538.189;91
92;432452.100;4583478.690;92
93;432481.608;4583538.189;93
94;432493.441;4583519.049;94
95;432481.608;4583538.189;95
96;432493.441;4583519.049;96
97;432536.543;4583591.826;97
98;432493.441;4583519.049;98
99;432536.543;4583591.826;99
100;432493.441;4583519.049;100
101;432536.543;4583591.826;101
102;432493.441;4583519.049;102
103;432536.543;4583591.826;103
104;432493.441;4583519.049;104
105;432556.844;4583611.883;105
106;432493.441;4583519.049;106
107;432556.844;4583611.883;107
108;432493.441;4583519.049;108
109;432556.844;4583611.883;109
110;432574.152;4583597.680;110
111;432556.844;4583611.883;111
112;432574.152;4583597.680;112
113X;432581.464;4583636.136;113X
114;432574.152;4583597.680;114
115;432576.931;4583651.616;115
116;432574.152;4583597.680;116
117;432576.931;4583651.616;117
118;432574.152;4583597.680;118
119;432616.647;4583691.239;119
120;432574.152;4583597.680;120
121;432616.647;4583691.239;121
122;432574.152;4583597.680;122
123;432623.566;4583677.974;123
123X;432623.566;4583677.974;123X
124;432574.152;4583597.680;124
125;432642.161;4583695.379;125
126;432574.152;4583597.680;126
127;432642.161;4583695.379;127
128;432574.152;4583597.680;128
129;432642.161;4583695.379;129
130;432574.152;4583597.680;130
131;432669.192;4583721.795;131
133;432669.192;4583721.795;133
134X;432641.130;4583663.537;134X
135;432669.192;4583721.795;135
136;432667.464;4583688.887;136
137;432669.192;4583721.795;137
138;432667.464;4583688.887;138
139;432669.192;4583721.795;139
140;432667.464;4583688.887;140
141X;432740.315;4583791.265;141X
142;432667.464;4583688.887;142
143X;432692.123;4583817.450;143X
144;432667.464;4583688.887;144
145;432727.493;4583787.845;145
145X;432746.241;4583797.705;145X
146;432667.464;4583688.887;146
146X;432689.421;4583710.640;146X
147X;432746.241;4583797.705;147X
148;432694.753;4583716.116;148
149X;432746.241;4583797.705;149X
150;432707.853;4583719.366;150
151X;432746.241;4583797.705;151X
152;432727.254;4583747.673;152
153X;432746.241;4583797.705;153X
154;432764.499;4583783.310;154
155;432742.970;4583831.918;155
155X;432746.241;4583797.705;155X
156;432764.499;4583783.310;156
157X;432746.241;4583797.705;157X
158;432764.499;4583783.310;158
159X;432746.241;4583797.705;159X
160;432764.499;4583783.310;160
161X;432746.241;4583797.705;161X
162;432764.499;4583783.310;162
163;432815.586;4583865.972;163
164;432764.499;4583783.310;164
165;432815.586;4583865.972;165
166;432764.499;4583783.310;166
167;432837.960;4583887.139;167
168;432764.499;4583783.310;168
169;432837.960;4583887.139;169
170;432764.499;4583783.310;170
171;432837.960;4583887.139;171
172;432797.621;4583816.262;172
173;432861.424;4583910.067;173
174;432861.753;4583878.665;174
175;432861.424;4583910.067;175
176;432861.753;4583878.665;176
177;432861.424;4583910.067;177
178;432861.753;4583878.665;178
180;432861.753;4583878.665;180
182;432861.753;4583878.665;182
184;432861.753;4583878.665;184
186;432884.105;4583900.410;186
