NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430311.954;4585938.068;1
2X;430324.540;4585948.148;2X
3;430311.954;4585938.068;3
4;430294.437;4585952.782;4
5;430311.954;4585938.068;5
6;430294.437;4585952.782;6
7;430311.954;4585938.068;7
8;430294.437;4585952.782;8
9;430311.954;4585938.068;9
10X;430245.473;4585960.079;10X
11;430311.954;4585938.068;11
13;430311.954;4585938.068;13
15;430311.954;4585938.068;15
17;430281.636;4585942.303;17
19;430272.438;4585943.560;19
21;430272.438;4585943.560;21
