NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429496.587;4586727.473;1
2;429488.755;4586742.272;2
2A;429503.475;4586741.183;2A
2B;429495.799;4586741.751;2B
2I;429506.104;4586752.483;2I
2X;429523.849;4586739.731;2X
3;429496.587;4586727.473;3
4;429483.055;4586742.693;4
5;429491.199;4586727.875;5
6;429476.801;4586743.155;6
7;429482.155;4586728.553;7
8;429466.075;4586743.949;8
9;429482.155;4586728.553;9
10;429466.075;4586743.949;10
11;429476.413;4586728.983;11
12;429466.075;4586743.949;12
13;429471.547;4586729.347;13
14;429453.180;4586744.452;14
15;429464.316;4586729.889;15
16;429447.405;4586744.983;16
16I;429445.913;4586765.302;16I
17;429457.985;4586730.363;17
18;429441.354;4586745.340;18
19;429452.132;4586730.801;19
20;429435.313;4586746.109;20
21;429443.080;4586731.479;21
22;429429.407;4586746.553;22
22I;429431.563;4586771.209;22I
23;429443.080;4586731.479;23
24;429423.233;4586746.838;24
25;429434.113;4586732.151;25
26;429417.463;4586747.319;26
27;429427.990;4586732.608;27
28;429417.463;4586747.319;28
29;429421.942;4586733.061;29
30;429368.622;4586750.364;30
31;429416.730;4586733.452;31
33;429403.840;4586731.160;33
35;429403.840;4586731.160;35
