NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;425146.681;4585091.407;1
2;425158.255;4585066.343;2
2B;425154.176;4585054.140;2B
3;425146.909;4585111.353;3
4;425159.467;4585076.221;4
4B;425158.724;4585106.452;4B
5;425146.751;4585118.253;5
6;425158.412;4585123.417;6
7;425146.548;4585127.139;7
8;425158.037;4585143.766;8
9;425138.775;4585271.070;9
10;425157.843;4585154.317;10
11;425138.775;4585271.070;11
12;425157.341;4585173.590;12
13;425138.775;4585271.070;13
14;425166.014;4585251.540;14
15;425138.775;4585271.070;15
16;425145.103;4585283.611;16
17;425138.775;4585271.070;17
18;425145.103;4585283.611;18
18B;425136.325;4585297.228;18B
19;425138.775;4585271.070;19
20;425125.847;4585314.310;20
21;425138.775;4585271.070;21
22;425113.881;4585350.432;22
23;425138.775;4585271.070;23
24;425129.836;4585377.355;24
25;425138.775;4585271.070;25
26;425129.836;4585377.355;26
27;425138.775;4585271.070;27
28;425129.836;4585377.355;28
29;425138.775;4585271.070;29
30;425118.008;4585421.801;30
31;425138.775;4585271.070;31
32;425118.008;4585421.801;32
33;425138.775;4585271.070;33
34;425134.384;4585461.832;34
35;425138.775;4585271.070;35
36;425247.674;4585403.958;36
37;425138.775;4585271.070;37
38;425247.674;4585403.958;38
39;425138.775;4585271.070;39
40;425247.674;4585403.958;40
41;425138.775;4585271.070;41
42;425247.674;4585403.958;42
43;425138.775;4585271.070;43
44;425343.846;4585515.253;44
45;425138.775;4585271.070;45
46;425343.846;4585515.253;46
48;425403.356;4585521.162;48
50;425403.356;4585521.162;50
52;425403.356;4585521.162;52
53;425307.837;4585545.906;53
54;425415.279;4585542.212;54
55;425348.255;4585614.945;55
56;425409.523;4585562.017;56
57;425348.255;4585614.945;57
58;425382.749;4585579.730;58
59;425348.255;4585614.945;59
60;425363.804;4585600.584;60
60B;425362.156;4585644.413;60B
61;425348.255;4585614.945;61
62;425362.156;4585644.413;62
63;425380.467;4585682.340;63
64;425386.611;4585672.303;64
65;425380.467;4585682.340;65
66;425403.286;4585700.475;66
66I;425500.091;4585724.588;66I
67;425380.467;4585682.340;67
68;425418.547;4585728.828;68
69;425380.467;4585682.340;69
70;425431.520;4585748.095;70
71;425380.467;4585682.340;71
72;425492.704;4585805.641;72
73;425380.467;4585682.340;73
74;425386.763;4585781.651;74
75;425173.783;4585666.838;75
76;425386.763;4585781.651;76
77;425173.783;4585666.838;77
78;425386.763;4585781.651;78
79;425173.783;4585666.838;79
80;425006.171;4585642.750;80
81;425173.783;4585666.838;81
82;425006.171;4585642.750;82
83;425173.783;4585666.838;83
84;425006.171;4585642.750;84
85;425173.783;4585666.838;85
86;425006.171;4585642.750;86
87;425173.783;4585666.838;87
88;425006.171;4585642.750;88
89;425173.783;4585666.838;89
90;425006.171;4585642.750;90
91;425173.783;4585666.838;91
91I;424879.839;4585599.449;91I
92;425006.171;4585642.750;92
93;424676.235;4585667.194;93
94;425006.171;4585642.750;94
96;425006.171;4585642.750;96
98;425006.171;4585642.750;98
100;425006.171;4585642.750;100
102;425006.171;4585642.750;102
104;424784.366;4585719.531;104
106;424718.876;4585697.057;106
108;424718.876;4585697.057;108
