NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;424614.331;4586271.975;1
2;424611.377;4586258.835;2
3;424635.472;4586291.357;3
4;424617.961;4586264.349;4
5;424652.450;4586306.206;5
6;424626.623;4586272.306;6
7;424664.393;4586318.173;7
8;424636.089;4586281.059;8
9;424678.210;4586333.331;9
10;424645.032;4586287.945;10
11;424691.050;4586347.826;11
12;424652.217;4586295.178;12
13;424701.305;4586358.892;13
14;424659.651;4586302.752;14
16;424669.639;4586313.344;16
18;424686.564;4586331.400;18
20;424703.767;4586350.539;20
