NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431453.267;4582047.298;1
2;431460.227;4582049.402;2
3;431453.267;4582047.298;3
3B;431453.267;4582047.298;3B
4;431432.814;4582061.480;4
5;431437.780;4582054.349;5
6;431432.814;4582061.480;6
7;431428.391;4582058.889;7
8;431432.814;4582061.480;8
9;431421.496;4582062.505;9
10;431432.814;4582061.480;10
11;431415.635;4582065.659;11
12;431432.814;4582061.480;12
13;431408.250;4582069.570;13
14;431404.451;4582078.061;14
15;431408.250;4582069.570;15
16;431404.451;4582078.061;16
17;431408.250;4582069.570;17
19;431408.250;4582069.570;19
20X;431383.910;4582097.118;20X
21;431377.946;4582093.339;21
22X;431356.591;4582132.798;22X
23;431377.946;4582093.339;23
24;431330.790;4582166.446;24
25;431377.946;4582093.339;25
26;431330.790;4582166.446;26
27;431377.946;4582093.339;27
29;431377.946;4582093.339;29
31;431377.946;4582093.339;31
33;431377.946;4582093.339;33
35;431377.946;4582093.339;35
37;431377.946;4582093.339;37
39;431377.946;4582093.339;39
41;431377.946;4582093.339;41
43;431358.268;4582122.336;43
45;431355.337;4582126.355;45
47;431352.866;4582129.828;47
49;431348.767;4582135.304;49
51;431344.842;4582140.512;51
53;431341.737;4582144.558;53
55;431333.443;4582154.656;55
57;431330.747;4582157.954;57
59;431328.698;4582160.702;59
