NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431408.104;4585983.768;1
2;431425.830;4585953.591;2
2B;431426.167;4585940.691;2B
3;431409.439;4585995.392;3
4;431427.431;4585965.286;4
5;431412.303;4586014.131;5
6;431427.431;4585965.286;6
7;431414.500;4586029.040;7
8;431430.184;4585983.627;8
9;431414.500;4586029.040;9
10;431430.184;4585983.627;10
11;431415.978;4586039.567;11
12;431434.375;4586012.509;12
13;431419.028;4586059.816;13
14;431435.666;4586021.372;14
15;431419.028;4586059.816;15
16;431437.097;4586030.627;16
17;431420.535;4586071.345;17
18;431438.434;4586039.959;18
19;431420.535;4586071.345;19
20;431440.005;4586053.046;20
21;431423.665;4586091.601;21
22;431440.766;4586057.458;22
23;431423.665;4586091.601;23
24;431442.293;4586067.573;24
25;431431.840;4586149.885;25
26;431443.889;4586077.009;26
27;431431.840;4586149.885;27
28;431444.792;4586083.003;28
29;431431.840;4586149.885;29
30;431446.657;4586095.731;30
31;431431.840;4586149.885;31
32;431451.036;4586122.664;32
33;431431.840;4586149.885;33
34;431451.036;4586122.664;34
35;431431.840;4586149.885;35
36;431451.036;4586122.664;36
37;431431.840;4586149.885;37
38;431451.036;4586122.664;38
39;431431.840;4586149.885;39
40;431454.294;4586147.703;40
41;431441.710;4586216.580;41
42;431454.294;4586147.703;42
43;431444.348;4586234.641;43
44;431456.334;4586159.168;44
45;431444.348;4586234.641;45
45B;431446.977;4586249.885;45B
46;431456.334;4586159.168;46
47;431453.772;4586258.368;47
48;431457.099;4586168.314;48
49;431453.772;4586258.368;49
50;431458.384;4586176.248;50
52;431460.411;4586190.484;52
54;431460.411;4586190.484;54
56;431462.004;4586201.579;56
58;431463.456;4586210.944;58
60;431465.734;4586223.403;60
62;431465.734;4586223.403;62
64;431467.334;4586235.071;64
66;431470.110;4586242.981;66
66U;431466.194;4586259.795;66U
