NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427570.434;4575749.018;1
1U;427540.306;4575700.635;1U
2;427580.790;4575715.474;2
3;427570.434;4575749.018;3
4;427596.260;4575747.852;4
5;427570.434;4575749.018;5
6;427630.995;4575820.548;6
7;427602.193;4575815.822;7
8;427630.995;4575820.548;8
9;427621.665;4575857.299;9
10;427630.995;4575820.548;10
11;427639.844;4575895.310;11
12;427663.050;4575887.638;12
13;427650.004;4575916.552;13
14;427694.858;4575956.018;14
15;427668.744;4575955.736;15
16;427694.858;4575956.018;16
17;427683.558;4575987.077;17
18;427737.999;4576047.051;18
19;427716.435;4576057.332;19
20;427737.999;4576047.051;20
21;427716.435;4576057.332;21
22;427737.999;4576047.051;22
23;427716.435;4576057.332;23
