NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428110.822;4584878.415;1
2;428092.492;4584884.192;2
3;428101.762;4584869.692;3
4;428092.492;4584884.192;4
5;428090.602;4584858.931;5
6;428092.492;4584884.192;6
7;428085.536;4584854.193;7
8;428073.774;4584866.575;8
9;428077.243;4584846.616;9
10;428073.774;4584866.575;10
11;428077.243;4584846.616;11
12;428058.663;4584852.449;12
13;428059.396;4584829.661;13
14;428058.663;4584852.449;14
15;428059.396;4584829.661;15
16;428058.663;4584852.449;16
17;428049.095;4584819.963;17
18;428044.628;4584839.213;18
19;428041.815;4584813.131;19
20;428034.228;4584829.291;20
21;428033.906;4584805.710;21
22;428026.594;4584822.004;22
23;428033.906;4584805.710;23
24;428017.969;4584813.911;24
25;428023.457;4584795.859;25
26;428007.486;4584804.078;26
27;428013.286;4584786.255;27
28;427999.462;4584796.551;28
29;428013.286;4584786.255;29
31;428003.183;4584776.791;31
