NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
4;433327.483;4585884.985;4
6;433327.483;4585884.985;6
1;433336.975;4585802.876;1
1X;433361.036;4585826.703;1X
2;433358.577;4585790.674;2
3;433348.367;4585827.177;3
4;433358.577;4585790.674;4
5;433333.649;4585841.897;5
5X;433361.036;4585826.703;5X
6;433377.102;4585808.894;6
7;433346.064;4585853.992;7
8;433377.102;4585808.894;8
9;433359.151;4585840.734;9
9X;433361.036;4585826.703;9X
10;433394.639;4585826.141;10
11;433385.198;4585849.974;11
12;433394.639;4585826.141;12
