NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430952.781;4586800.993;1
1X;430913.308;4586802.226;1X
2;430963.671;4586786.722;2
3;430952.781;4586800.993;3
4;430963.671;4586786.722;4
5;430952.781;4586800.993;5
6;430963.671;4586786.722;6
6V;430965.565;4586788.806;6V
7;430952.781;4586800.993;7
8;430963.671;4586786.722;8
9;430952.781;4586800.993;9
10;430963.671;4586786.722;10
11;430952.781;4586800.993;11
12;430997.405;4586774.890;12
13;430952.781;4586800.993;13
14;430997.405;4586774.890;14
15;430952.781;4586800.993;15
15B;430990.137;4586799.860;15B
17;430998.709;4586799.529;17
