NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426981.404;4581324.043;1
2;427006.576;4581316.311;2
3;426981.404;4581324.043;3
4;427006.576;4581316.311;4
5;426992.079;4581332.585;5
6;427019.368;4581326.849;6
7;427002.956;4581341.842;7
8;427029.175;4581334.748;8
9;427002.956;4581341.842;9
10;427045.432;4581347.803;10
11;427017.695;4581354.167;11
12;427045.432;4581347.803;12
13;427030.804;4581364.739;13
14;427059.498;4581359.619;14
14X;427059.498;4581359.619;14X
15;427042.499;4581374.239;15
16;427078.397;4581374.955;16
17;427053.951;4581383.652;17
18;427078.397;4581374.955;18
19;427064.912;4581392.753;19
20;427078.397;4581374.955;20
21;427073.651;4581399.801;21
22;427100.621;4581393.061;22
23;427082.575;4581407.918;23
25;427097.845;4581421.886;25
