NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427874.443;4581034.512;1
2;427875.980;4581051.412;2
3;427870.271;4581041.774;3
4;427875.980;4581051.412;4
5;427864.279;4581051.980;5
6;427860.317;4581078.717;6
7;427858.327;4581062.305;7
7B;427849.681;4581076.485;7B
8;427860.317;4581078.717;8
9;427828.506;4581113.352;9
10;427841.969;4581110.497;10
11;427822.597;4581123.843;11
12;427841.969;4581110.497;12
13;427809.745;4581145.716;13
14;427831.668;4581128.075;14
15;427800.142;4581162.449;15
16;427831.668;4581128.075;16
17;427800.142;4581162.449;17
18;427819.530;4581148.795;18
19;427793.706;4581173.341;19
20;427819.530;4581148.795;20
21;427793.706;4581173.341;21
22;427814.329;4581157.709;22
23;427793.706;4581173.341;23
24;427814.329;4581157.709;24
25;427788.355;4581182.655;25
26;427807.417;4581169.659;26
27;427776.615;4581202.423;27
28;427807.417;4581169.659;28
29;427776.615;4581202.423;29
30;427796.772;4581187.943;30
31;427770.284;4581213.360;31
32;427794.058;4581193.093;32
33;427767.671;4581218.007;33
34;427790.944;4581198.484;34
34B;427788.040;4581203.193;34B
35;427764.681;4581222.932;35
36;427785.064;4581208.012;36
37;427761.869;4581227.852;37
38;427782.214;4581212.598;38
39;427759.229;4581232.428;39
40;427779.912;4581217.413;40
41;427757.013;4581236.349;41
42;427777.301;4581221.829;42
43;427754.124;4581241.407;43
44;427772.853;4581229.291;44
45;427749.904;4581249.144;45
46;427768.924;4581236.093;46
47;427744.982;4581257.758;47
48;427764.637;4581243.086;48
49;427739.880;4581266.202;49
50;427760.692;4581250.064;50
51;427735.388;4581273.972;51
52;427756.929;4581256.536;52
53;427735.388;4581273.972;53
54;427756.929;4581256.536;54
55;427729.863;4581283.954;55
56;427752.545;4581264.321;56
57;427724.941;4581292.040;57
58;427749.466;4581269.352;58
59;427721.070;4581299.077;59
60;427746.998;4581273.766;60
61;427717.277;4581305.626;61
62;427743.462;4581279.890;62
63;427709.065;4581320.033;63
64;427732.399;4581298.868;64
65;427703.787;4581328.864;65
66;427732.399;4581298.868;66
67;427700.035;4581335.560;67
68;427715.933;4581327.736;68
69;427697.495;4581339.927;69
70;427707.796;4581341.383;70
70B;427707.796;4581341.383;70B
71;427695.239;4581343.547;71
72;427701.793;4581351.413;72
73;427688.463;4581355.352;73
74;427696.623;4581360.604;74
