NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428969.080;4588029.680;1
2;428959.076;4588087.213;2
3;428969.080;4588029.680;3
4;428959.076;4588087.213;4
5;428969.080;4588029.680;5
6;428959.076;4588087.213;6
7;428969.080;4588029.680;7
8;428959.076;4588087.213;8
9;428969.080;4588029.680;9
10;428959.076;4588087.213;10
11;428969.080;4588029.680;11
12;428959.076;4588087.213;12
13;428969.080;4588029.680;13
14;428972.914;4588049.013;14
15;428973.862;4588064.993;15
16;428980.300;4588085.975;16
17;428969.890;4588078.439;17
18;428968.856;4588085.007;18
19;428965.540;4588092.375;19
20;428962.874;4588102.663;20
21;428963.124;4588113.275;21
22;428962.642;4588126.975;22
23;428961.764;4588133.591;23
24;428961.764;4588133.591;24
25;428973.722;4588144.021;25
26;428961.332;4588146.131;26
27;428961.332;4588146.131;27
28;428963.823;4588154.563;28
29;428967.887;4588163.929;29
30;428970.255;4588174.763;30
31;428972.195;4588185.279;31
32;428973.971;4588200.411;32
32B;428995.101;4588198.259;32B
33;428977.421;4588211.709;33
34;428976.263;4588223.605;34
35;428978.833;4588242.857;35
35B;428989.919;4588264.407;35B
36;428987.770;4588300.279;36
37;429018.669;4588339.753;37
37I;429032.100;4588339.759;37I
38;429017.174;4588331.508;38
39;429010.499;4588321.768;39
40;429005.192;4588312.899;40
41;429000.818;4588303.344;41
42;429000.942;4588289.921;42
43;429003.486;4588278.437;43
44;429004.122;4588260.980;44
45;429004.122;4588260.980;45
46;429003.495;4588242.369;46
47;429003.495;4588242.369;47
48;429003.495;4588242.369;48
49;429003.495;4588242.369;49
50;429003.106;4588232.222;50
51;429003.631;4588221.539;51
52;429003.147;4588211.733;52
53;429002.461;4588204.760;53
54;429002.079;4588199.566;54
55;429000.488;4588187.939;55
56;429000.173;4588184.053;56
57;428999.445;4588179.467;57
57B;428998.023;4588170.510;57B
58;428995.765;4588157.305;58
59;428994.359;4588143.064;59
60;428998.328;4588131.377;60
61;428989.776;4588133.045;61
62;428989.776;4588133.045;62
63;428995.350;4588120.269;63
64;429002.595;4588108.169;64
65;429002.595;4588108.169;65
66;429009.760;4588098.901;66
67;429014.570;4588090.759;67
67B;429002.934;4588120.395;67B
68;429006.625;4588113.480;68
69;429011.193;4588107.181;69
70;429011.193;4588107.181;70
71;429011.193;4588107.181;71
72;429011.193;4588107.181;72
73;429011.193;4588107.181;73
74;429011.193;4588107.181;74
75;429011.193;4588107.181;75
76;429011.193;4588107.181;76
77;429014.450;4588102.128;77
78;429014.450;4588102.128;78
79;429014.450;4588102.128;79
80;429014.450;4588102.128;80
81;429021.861;4588072.789;81
82;429029.428;4588069.697;82
83;429021.861;4588072.789;83
84;429029.428;4588069.697;84
85;429021.861;4588072.789;85
86;429029.428;4588069.697;86
87;429094.465;4587987.334;87
88;429029.428;4588069.697;88
89;429094.465;4587987.334;89
90;429029.428;4588069.697;90
91;429094.465;4587987.334;91
92;429029.428;4588069.697;92
93;429094.465;4587987.334;93
94;429029.428;4588069.697;94
95;429152.629;4587906.363;95
96;429029.428;4588069.697;96
97;429152.629;4587906.363;97
98;429029.428;4588069.697;98
99;429152.629;4587906.363;99
100;429029.428;4588069.697;100
101;429152.629;4587906.363;101
101I;429110.449;4587893.993;101I
102;429029.428;4588069.697;102
103;429159.574;4587839.435;103
104;429029.428;4588069.697;104
105;429159.574;4587839.435;105
106;429029.428;4588069.697;106
107;429159.574;4587839.435;107
108;429029.428;4588069.697;108
109;429159.574;4587839.435;109
110;429160.368;4587862.155;110
111;429159.574;4587839.435;111
113;429159.574;4587839.435;113
115;429159.574;4587839.435;115
117;429159.574;4587839.435;117
