NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432497.719;4589583.212;1
2;432322.548;4589452.556;2
2B;432319.968;4589444.148;2B
3;432497.719;4589583.212;3
4;432326.058;4589462.222;4
5;432497.719;4589583.212;5
6;432328.775;4589469.870;6
7;432497.719;4589583.212;7
8;432331.298;4589477.346;8
9;432497.719;4589583.212;9
10;432333.842;4589484.541;10
11;432497.719;4589583.212;11
12;432335.916;4589489.946;12
13;432497.719;4589583.212;13
14;432339.037;4589497.431;14
15;432497.719;4589583.212;15
16;432341.089;4589502.495;16
17;432497.719;4589583.212;17
18;432357.995;4589520.202;18
18U;432351.424;4589525.566;18U
19;432497.719;4589583.212;19
20;432456.779;4589575.925;20
21;432497.719;4589583.212;21
22;432456.779;4589575.925;22
22U;432429.900;4589581.703;22U
23;432497.719;4589583.212;23
24;432476.109;4589557.697;24
25;432497.719;4589583.212;25
26;432476.109;4589557.697;26
27;432497.719;4589583.212;27
28;432476.109;4589557.697;28
29;432497.719;4589583.212;29
30;432596.558;4589501.690;30
31;432497.719;4589583.212;31
32;432635.890;4589472.495;32
32X;432658.800;4589458.399;32X
151;432593.780;4589486.805;151
152;432593.780;4589486.805;152
153;432593.780;4589486.805;153
154;432593.780;4589486.805;154
155;432593.780;4589486.805;155
156;432593.780;4589486.805;156
157;432593.780;4589486.805;157
158;432593.780;4589486.805;158
160;432593.780;4589486.805;160
161;432593.780;4589486.805;161
162;432593.780;4589486.805;162
163;432593.780;4589486.805;163
164;432593.780;4589486.805;164
165;432593.780;4589486.805;165
166;432593.780;4589486.805;166
167;432593.780;4589486.805;167
168;432593.780;4589486.805;168
169;432593.780;4589486.805;169
170;432593.780;4589486.805;170
171;432593.780;4589486.805;171
172;432593.780;4589486.805;172
173;432593.780;4589486.805;173
174;432593.780;4589486.805;174
