NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432170.848;4581429.920;1
2;432160.731;4581432.940;2
3;432170.848;4581429.920;3
4;432161.560;4581430.063;4
5;432174.422;4581417.605;5
6;432165.808;4581415.346;6
7;432174.422;4581417.605;7
8;432165.808;4581415.346;8
9;432178.664;4581403.051;9
10;432170.131;4581400.370;10
11;432179.394;4581400.550;11
12;432172.274;4581392.942;12
13;432181.675;4581392.726;13
14;432174.794;4581384.214;14
15;432184.082;4581384.470;15
16;432175.496;4581381.790;16
17;432187.898;4581371.363;17
18;432177.660;4581374.289;18
19;432190.255;4581363.187;19
20;432180.092;4581365.865;20
21;432191.003;4581360.532;21
22;432182.370;4581357.970;22
