NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432789.511;4585666.661;1
2;432767.983;4585631.772;2
3;432789.511;4585666.661;3
4;432767.983;4585631.772;4
5;432789.511;4585666.661;5
6;432767.983;4585631.772;6
7;432789.511;4585666.661;7
8;432767.983;4585631.772;8
9;432789.511;4585666.661;9
10;432767.983;4585631.772;10
11;432789.511;4585666.661;11
12;432767.983;4585631.772;12
13;432789.511;4585666.661;13
14;432767.983;4585631.772;14
15;432789.511;4585666.661;15
16;432767.983;4585631.772;16
17;432789.511;4585666.661;17
18;432767.983;4585631.772;18
19;432789.511;4585666.661;19
20;432767.983;4585631.772;20
21;432789.511;4585666.661;21
22;432767.983;4585631.772;22
23;432789.511;4585666.661;23
24;432767.983;4585631.772;24
25;432789.511;4585666.661;25
26;432767.983;4585631.772;26
27;432789.511;4585666.661;27
28;432767.983;4585631.772;28
29;432789.511;4585666.661;29
30;432880.772;4585770.691;30
31;432883.569;4585792.823;31
32;432880.772;4585770.691;32
33;432883.569;4585792.823;33
33X;432893.665;4585799.706;33X
34;432880.772;4585770.691;34
