NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432306.496;4586029.080;1
3;432306.496;4586029.080;3
4;432316.050;4586031.180;4
5;432305.762;4586049.164;5
6;432316.050;4586031.180;6
7;432305.762;4586049.164;7
8;432315.689;4586058.416;8
9;432305.762;4586049.164;9
10;432315.689;4586058.416;10
11;432305.762;4586049.164;11
12;432315.689;4586058.416;12
13;432305.160;4586073.012;13
14;432315.689;4586058.416;14
15;432304.551;4586086.426;15
16;432314.871;4586078.982;16
17;432304.551;4586086.426;17
18;432314.871;4586078.982;18
19;432304.392;4586101.830;19
20;432314.871;4586078.982;20
21;432304.093;4586108.466;21
22;432314.488;4586088.957;22
23;432303.527;4586117.653;23
24;432314.010;4586099.801;24
25;432303.419;4586133.993;25
26;432314.010;4586099.801;26
27;432303.419;4586133.993;27
28;432314.010;4586099.801;28
29;432302.771;4586162.375;29
30;432314.010;4586099.801;30
31;432302.771;4586162.375;31
32;432313.798;4586110.047;32
33;432302.771;4586162.375;33
34;432312.972;4586135.057;34
35;432302.771;4586162.375;35
36;432312.972;4586135.057;36
37;432302.163;4586182.208;37
38;432312.059;4586159.085;38
39;432302.163;4586182.208;39
40;432311.595;4586170.579;40
41;432301.697;4586198.290;41
42;432311.655;4586176.917;42
43;432301.697;4586198.290;43
44;432311.329;4586184.377;44
45;432301.216;4586221.008;45
45E;432306.332;4586223.959;45E
46;432311.329;4586184.377;46
47;432300.564;4586229.642;47
47E;432306.332;4586223.959;47E
48;432310.905;4586199.373;48
49;432300.564;4586229.642;49
49E;432306.332;4586223.959;49E
50;432310.905;4586199.373;50
