NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431696.924;4589520.991;1
2;431719.339;4589538.540;2
3;431696.924;4589520.991;3
4;431710.989;4589524.971;4
5;431696.924;4589520.991;5
6;431693.425;4589505.501;6
7;431672.279;4589505.124;7
8;431693.425;4589505.501;8
9;431657.959;4589499.015;9
10;431679.893;4589498.937;10
11;431644.812;4589486.402;11
12;431665.342;4589493.859;12
12B;431659.585;4589490.619;12B
13;431644.812;4589486.402;13
14;431654.164;4589484.779;14
15;431630.174;4589471.757;15
16;431644.651;4589473.597;16
17;431630.174;4589471.757;17
18;431627.199;4589462.413;18
19;431598.438;4589485.787;19
20;431613.285;4589461.181;20
21;431598.438;4589485.787;21
22;431599.895;4589465.077;22
23;431598.438;4589485.787;23
24;431593.587;4589478.635;24
25;431598.438;4589485.787;25
26;431587.638;4589493.889;26
27;431572.731;4589522.763;27
28;431572.057;4589513.827;28
29;431572.731;4589522.763;29
30;431572.057;4589513.827;30
31;431548.283;4589550.988;31
32;431572.057;4589513.827;32
33;431548.283;4589550.988;33
34;431507.860;4589612.675;34
35;431548.283;4589550.988;35
36;431507.860;4589612.675;36
37;431552.139;4589574.600;37
38;431507.860;4589612.675;38
39;431554.852;4589586.533;39
40;431507.860;4589612.675;40
41;431555.544;4589598.505;41
42;431507.860;4589612.675;42
43;431558.038;4589608.241;43
44;431507.860;4589612.675;44
45;431557.433;4589620.351;45
46;431507.860;4589612.675;46
47;431557.433;4589620.351;47
48;431507.860;4589612.675;48
49;431554.683;4589628.864;49
50;431507.860;4589612.675;50
51;431546.670;4589640.402;51
52;431507.860;4589612.675;52
53;431546.670;4589640.402;53
54;431507.860;4589612.675;54
55;431546.670;4589640.402;55
56;431507.860;4589612.675;56
57;431520.104;4589631.516;57
58;431507.860;4589612.675;58
59;431510.998;4589623.782;59
60;431473.823;4589490.556;60
61;431491.982;4589618.844;61
62;431473.823;4589490.556;62
63;431491.982;4589618.844;63
64;431473.823;4589490.556;64
65;431474.190;4589615.198;65
66;431439.705;4589467.531;66
67;431474.190;4589615.198;67
68;431439.705;4589467.531;68
69;431473.878;4589589.784;69
70;431431.682;4589445.416;70
71;431473.878;4589589.784;71
72;431409.517;4589426.751;72
73;431473.878;4589589.784;73
74;431409.517;4589426.751;74
75;431487.088;4589566.690;75
76;431409.517;4589426.751;76
77;431487.088;4589566.690;77
78;431390.299;4589400.009;78
79;431495.643;4589525.866;79
80;431394.264;4589390.735;80
81;431495.643;4589525.866;81
83;431495.643;4589525.866;83
85;431482.967;4589508.298;85
87;431482.967;4589508.298;87
89;431427.929;4589451.620;89
91;431427.929;4589451.620;91
93;431427.929;4589451.620;93
95;431427.929;4589451.620;95
97;431427.929;4589451.620;97
99;431427.929;4589451.620;99
101;431427.929;4589451.620;101
