NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;434787.014;4584839.298;1
2;434803.428;4584860.342;2
2X;434809.230;4584840.276;2X
3;434787.014;4584839.298;3
4X;434770.147;4584879.445;4X
5;434787.014;4584839.298;5
7;434787.014;4584839.298;7
8X;434773.244;4584890.094;8X
9X;434751.014;4584875.736;9X
10;434737.337;4584926.802;10
10X;434726.913;4584923.372;10X
11;434730.239;4584897.342;11
12;434737.337;4584926.802;12
12X;434740.741;4584934.922;12X
13X;434712.864;4584915.093;13X
14;434737.337;4584926.802;14
