NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430448.620;4581511.874;1
1B;430475.718;4581475.079;1B
2;430513.694;4581461.055;2
3;430434.525;4581535.841;3
3S;430392.116;4581476.889;3S
4;430506.341;4581470.847;4
5;430434.525;4581535.841;5
6;430497.216;4581483.049;6
7;430414.541;4581564.416;7
8;430489.030;4581494.017;8
8B;430480.669;4581505.215;8B
10;430464.567;4581526.230;10
12;430457.549;4581535.490;12
14;430451.683;4581543.660;14
16;430442.646;4581555.419;16
18;430436.269;4581564.212;18
20;430423.684;4581581.130;20
22;430423.684;4581581.130;22
24;430423.684;4581581.130;24
