NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430548.908;4581487.341;1
2;430553.349;4581504.736;2
3;430540.687;4581498.298;3
4;430532.601;4581532.745;4
5;430532.709;4581508.907;5
6;430508.996;4581563.807;6
7;430524.316;4581520.053;7
8;430505.733;4581568.130;8
9;430518.052;4581528.351;9
10;430498.936;4581577.151;10
11;430497.368;4581556.653;11
12;430489.968;4581589.072;12
13;430492.837;4581562.637;13
14;430481.416;4581600.479;14
15;430486.204;4581571.421;15
16;430468.966;4581617.218;16
17;430478.227;4581582.015;17
19;430470.709;4581592.029;19
21;430458.621;4581608.141;21
