NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430968.618;4586880.235;1
2;430986.276;4586881.261;2
3;430968.618;4586880.235;3
4;430980.988;4586897.382;4
5;430968.618;4586880.235;5
6;430976.551;4586910.866;6
7;430968.618;4586880.235;7
8;430971.957;4586924.798;8
9;430968.618;4586880.235;9
10;430967.674;4586937.759;10
11;430947.219;4586945.362;11
12;430963.997;4586948.882;12
13;430947.219;4586945.362;13
14;430963.997;4586948.882;14
15;430947.219;4586945.362;15
16;430960.102;4586960.850;16
17;430947.219;4586945.362;17
17X;430938.174;4586975.205;17X
18;430960.102;4586960.850;18
19;430920.561;4587006.659;19
20;430955.388;4586974.492;20
21;430920.561;4587006.659;21
22;430944.178;4587004.076;22
23;430920.561;4587006.659;23
24;430934.175;4587022.019;24
25;430920.561;4587006.659;25
26;430929.245;4587030.766;26
26B;430923.878;4587040.336;26B
27;430892.199;4587042.755;27
28;430921.359;4587044.525;28
29;430892.199;4587042.755;29
30;430915.091;4587054.130;30
31;430892.199;4587042.755;31
32;430911.849;4587059.132;32
32X;430909.046;4587047.211;32X
33;430892.199;4587042.755;33
34;430891.623;4587069.675;34
35;430866.391;4587076.623;35
36;430891.623;4587069.675;36
37;430866.391;4587076.623;37
38;430879.283;4587085.409;38
39;430866.391;4587076.623;39
40;430879.283;4587085.409;40
41;430866.391;4587076.623;41
42;430866.152;4587102.336;42
43;430866.391;4587076.623;43
44;430866.152;4587102.336;44
46;430853.968;4587118.096;46
48;430853.968;4587118.096;48
50;430836.542;4587140.584;50
51B;430767.126;4587203.820;51B
52;430836.542;4587140.584;52
53;430726.064;4587241.874;53
54;430836.542;4587140.584;54
55;430713.800;4587251.576;55
56;430815.134;4587168.228;56
57;430702.120;4587261.459;57
58;430802.828;4587184.096;58
59;430687.716;4587272.238;59
60;430791.747;4587198.418;60
60B;430784.408;4587207.945;60B
61;430678.874;4587278.967;61
62;430780.833;4587212.510;62
62B;430758.471;4587235.746;62B
63;430657.054;4587297.431;63
64;430749.866;4587243.686;64
64B;430756.929;4587256.555;64B
65;430657.054;4587297.431;65
66;430737.622;4587254.223;66
66B;430745.710;4587265.287;66B
66C;430723.343;4587264.518;66C
67;430647.057;4587306.071;67
68;430712.971;4587274.393;68
68B;430735.857;4587273.310;68B
69;430647.057;4587306.071;69
70;430699.737;4587284.037;70
70B;430718.874;4587285.801;70B
71;430636.078;4587315.142;71
72;430699.737;4587284.037;72
72B;430707.555;4587295.443;72B
73;430636.078;4587315.142;73
73I;430625.125;4587297.224;73I
74;430686.849;4587293.839;74
75;430625.558;4587323.851;75
76;430674.485;4587304.447;76
76B;430667.082;4587310.057;76B
77;430625.558;4587323.851;77
78;430656.471;4587318.855;78
79;430616.329;4587331.535;79
80;430656.471;4587318.855;80
82;430641.602;4587330.968;82
84;430641.602;4587330.968;84
86;430631.585;4587339.207;86
88;430631.585;4587339.207;88
