NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429325.602;4584226.709;1
2;429333.069;4584222.808;2
3;429325.602;4584226.709;3
4;429333.069;4584222.808;4
5;429359.239;4584250.028;5
6;429333.069;4584222.808;6
7;429359.239;4584250.028;7
8;429333.069;4584222.808;8
9;429359.239;4584250.028;9
10;429333.069;4584222.808;10
11;429359.239;4584250.028;11
12;429346.413;4584232.078;12
13;429359.239;4584250.028;13
14;429355.397;4584238.162;14
15;429359.239;4584250.028;15
16;429355.397;4584238.162;16
17;429359.239;4584250.028;17
18;429370.579;4584248.436;18
19;429359.239;4584250.028;19
20;429375.776;4584251.967;20
21;429359.239;4584250.028;21
22;429381.899;4584256.152;22
23;429359.239;4584250.028;23
24;429389.074;4584261.098;24
25;429359.239;4584250.028;25
26;429457.094;4584306.933;26
27;429451.312;4584312.135;27
28;429457.094;4584306.933;28
29;429451.312;4584312.135;29
30;429457.094;4584306.933;30
31;429451.312;4584312.135;31
32;429457.094;4584306.933;32
33;429451.312;4584312.135;33
34;429457.094;4584306.933;34
35;429451.312;4584312.135;35
36;429457.094;4584306.933;36
36B;429483.392;4584324.743;36B
37;429465.234;4584321.542;37
38;429483.392;4584324.743;38
39;429480.132;4584331.654;39
40;429483.392;4584324.743;40
41;429480.132;4584331.654;41
42;429497.212;4584334.041;42
43;429480.132;4584331.654;43
44;429502.529;4584337.707;44
45;429480.132;4584331.654;45
46;429511.908;4584343.925;46
47;429493.617;4584340.773;47
48;429520.445;4584349.662;48
49;429508.675;4584351.027;49
50;429527.689;4584354.451;50
51;429508.675;4584351.027;51
52;429544.301;4584365.895;52
53;429517.273;4584356.823;53
54;429544.301;4584365.895;54
55;429517.273;4584356.823;55
56;429557.981;4584375.144;56
57;429527.482;4584363.676;57
58;429557.981;4584375.144;58
59;429527.482;4584363.676;59
60;429564.883;4584379.703;60
61;429536.309;4584369.624;61
62;429571.039;4584383.811;62
63;429551.949;4584380.221;63
64;429576.198;4584387.200;64
65;429559.709;4584385.509;65
66;429583.379;4584392.039;66
67;429565.801;4584389.610;67
68;429597.639;4584401.680;68
69;429576.829;4584397.011;69
70;429602.583;4584405.086;70
71;429576.829;4584397.011;71
72;429607.545;4584408.354;72
73;429596.478;4584410.266;73
74;429612.237;4584411.778;74
75;429596.478;4584410.266;75
76;429617.878;4584415.574;76
77;429596.478;4584410.266;77
78;429624.077;4584419.930;78
79;429617.662;4584424.634;79
80;429628.303;4584422.721;80
81;429617.662;4584424.634;81
82;429644.285;4584433.342;82
83;429617.662;4584424.634;83
84;429665.996;4584447.608;84
85;429636.724;4584437.711;85
86;429665.996;4584447.608;86
87;429644.950;4584443.263;87
88;429665.996;4584447.608;88
89;429655.594;4584450.292;89
90;429672.163;4584451.904;90
91;429655.594;4584450.292;91
92;429681.546;4584458.224;92
93;429671.079;4584460.815;93
94;429686.709;4584461.838;94
95;429681.187;4584467.734;95
96;429700.580;4584471.663;96
97;429719.172;4584494.800;97
98;429717.905;4584484.078;98
99;429719.172;4584494.800;99
100;429744.682;4584502.438;100
101;429784.866;4584539.203;101
102;429744.682;4584502.438;102
103;429784.866;4584539.203;103
104;429744.682;4584502.438;104
105;429784.866;4584539.203;105
106;429744.682;4584502.438;106
107;429784.866;4584539.203;107
108;429773.567;4584519.941;108
109;429784.866;4584539.203;109
110;429790.824;4584531.030;110
111;429784.866;4584539.203;111
112;429790.824;4584531.030;112
113;429784.866;4584539.203;113
114;429807.483;4584542.445;114
115;429816.258;4584560.556;115
116;429813.872;4584547.300;116
117;429825.383;4584566.763;117
118;429830.521;4584558.549;118
119;429834.996;4584573.302;119
120;429830.521;4584558.549;120
121;429849.871;4584583.265;121
122;429864.041;4584581.339;122
123;429859.635;4584589.738;123
124;429864.041;4584581.339;124
125;429886.443;4584607.793;125
126;429885.559;4584595.703;126
127;429886.443;4584607.793;127
128;429885.559;4584595.703;128
129;429886.443;4584607.793;129
130;429894.150;4584601.711;130
131;429886.443;4584607.793;131
132;429901.359;4584606.263;132
133;429886.443;4584607.793;133
134;429909.185;4584611.498;134
135;429910.931;4584623.939;135
136;429914.684;4584615.183;136
137;429920.375;4584630.260;137
138;429919.229;4584618.230;138
139;429931.349;4584637.624;139
140;429925.911;4584622.717;140
141;429942.865;4584645.358;141
142;429943.473;4584634.528;142
143;429942.865;4584645.358;143
144;429943.473;4584634.528;144
146;429943.473;4584634.528;146
