NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427873.259;4580329.689;1
2;427876.315;4580320.228;2
3;427873.259;4580329.689;3
4;427876.315;4580320.228;4
5;427889.394;4580336.469;5
6;427892.185;4580326.826;6
7;427902.102;4580341.812;7
8;427916.408;4580336.878;8
9;427911.117;4580345.601;9
10;427916.408;4580336.878;10
11;427918.064;4580348.521;11
12;427950.598;4580351.190;12
13;427958.041;4580366.107;13
14;427963.167;4580356.472;14
15;427958.041;4580366.107;15
16;427971.701;4580360.068;16
17;427958.041;4580366.107;17
18;427977.692;4580362.589;18
19;427988.195;4580378.745;19
20;427986.304;4580366.213;20
21;427988.195;4580378.745;21
22;427997.994;4580371.130;22
23;427988.195;4580378.745;23
24;427997.994;4580371.130;24
