NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426458.900;4585777.151;1
2;426445.220;4585729.503;2
3;426520.315;4585791.430;3
4;426445.220;4585729.503;4
5;426520.315;4585791.430;5
6;426445.220;4585729.503;6
7;426608.889;4585761.943;7
8;426614.643;4585752.378;8
9;426608.889;4585761.943;9
10;426614.643;4585752.378;10
11;426608.889;4585761.943;11
12;426614.643;4585752.378;12
13;426608.889;4585761.943;13
14;426614.643;4585752.378;14
15;426608.889;4585761.943;15
16;426614.643;4585752.378;16
17;426608.889;4585761.943;17
18;426614.643;4585752.378;18
19;426608.889;4585761.943;19
20;426614.643;4585752.378;20
21;426735.380;4585629.533;21
22;426614.643;4585752.378;22
23;426735.380;4585629.533;23
24;426614.643;4585752.378;24
25;426735.380;4585629.533;25
26;426614.643;4585752.378;26
27;426763.794;4585613.542;27
28;426614.643;4585752.378;28
30;426614.643;4585752.378;30
